Tripduration,Trip Miles,Starttime,Stoptime,Start Station Id,Start Station Name,Start Station Latitude,Start Station Longitude,End Station Id,End Station Name,End Station Latitude,End Station Longitude,Bikeid,Usertype,Birth Year,Age,Gender1,Table Name,Gender
612,1.2675,01-01-2017 00:57,01-01-2017 01:07,540,Lexington Ave & E 29 St,40.743116,-73.9821535,237,E 11 St & 2 Ave,40.730473,-73.9867238,"27,168",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
271,0.5613,01-01-2017 00:57,01-01-2017 01:02,284,Greenwich Ave & 8 Ave,40.739017,-74.0026376,509,9 Ave & W 22 St,40.745497,-74.0019714,"16,179",Subscriber,1977,41,1,201701-citibike-tripdata.csv,Male
681,1.4104,01-01-2017 00:57,01-01-2017 01:09,"3,260",Mercer St & Bleecker St,40.727064,-73.9966214,540,Lexington Ave & E 29 St,40.743116,-73.9821535,"15,582",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
171,0.3542,01-01-2017 00:57,01-01-2017 01:00,"3,417",Baltic St & 5 Ave,40.679577,-73.9785497,"3,364",Carroll St & 5 Ave,40.675162,-73.9814832,"27,249",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
84,0.174,01-01-2017 00:57,01-01-2017 00:59,307,Canal St & Rutgers St,40.714275,-73.9899003,295,Pike St & E Broadway,40.714067,-73.9929391,"24,942",Subscriber,1960,58,1,201701-citibike-tripdata.csv,Male
963,1.9945,01-01-2017 00:58,01-01-2017 01:14,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,"3,367",5 Ave & E 103 St,40.792255,-73.9524993,"23,695",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
697,1.4436,01-01-2017 00:58,01-01-2017 01:10,426,West St & Chambers St,40.717548,-74.0132207,459,W 20 St & 11 Ave,40.746745,-74.007756,"19,067",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
565,1.1702,01-01-2017 00:58,01-01-2017 01:08,355,Bayard St & Baxter St,40.716021,-73.9997437,307,Canal St & Rutgers St,40.714275,-73.9899003,"15,725",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
"2,340",4.8464,01-01-2017 00:58,01-01-2017 01:37,529,W 42 St & 8 Ave,40.75757,-73.9909851,"3,163",Central Park West & W 68 St,40.773407,-73.9778254,"17,974",Subscriber,1979,39,2,201701-citibike-tripdata.csv,Female
"1,355",2.8064,01-01-2017 00:58,01-01-2017 01:21,"3,166",Riverside Dr & W 72 St,40.780578,-73.9856243,405,Washington St & Gansevoort St,40.739323,-74.008119,"18,248",Subscriber,1967,51,1,201701-citibike-tripdata.csv,Male
352,0.729,01-01-2017 00:58,01-01-2017 01:04,342,Columbia St & Rivington St,40.7174,-73.9801656,401,Allen St & Rivington St,40.720196,-73.9899783,"19,235",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
"2,302",4.7677,01-01-2017 00:58,01-01-2017 01:37,325,E 19 St & 3 Ave,40.736245,-73.9847377,"3,364",Carroll St & 5 Ave,40.675162,-73.9814832,"24,960",Subscriber,1962,56,1,201701-citibike-tripdata.csv,Male
342,0.7083,01-01-2017 00:58,01-01-2017 01:04,312,Allen St & Stanton St,40.722055,-73.989111,340,Madison St & Clinton St,40.71269,-73.9877632,"27,093",Subscriber,1990,28,2,201701-citibike-tripdata.csv,Female
"2,874",5.9524,01-01-2017 00:59,01-01-2017 01:46,281,Grand Army Plaza & Central Park S,40.764397,-73.9737147,"3,309",E 97 St & 3 Ave,40.78592,-73.9486029,"18,307",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
184,0.3811,01-01-2017 00:59,01-01-2017 01:02,168,W 18 St & 6 Ave,40.739713,-73.9945641,482,W 15 St & 7 Ave,40.739355,-73.9993178,"14,675",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
235,0.4867,01-01-2017 00:59,01-01-2017 01:03,239,Willoughby St & Fleet St,40.691966,-73.9813018,270,Adelphi St & Myrtle Ave,40.693083,-73.9717891,"25,365",Subscriber,1972,46,1,201701-citibike-tripdata.csv,Male
435,0.9009,01-01-2017 00:59,01-01-2017 01:06,527,E 33 St & 2 Ave,40.744023,-73.976056,487,E 20 St & FDR Drive,40.733143,-73.9757388,"23,441",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
223,0.4619,01-01-2017 00:59,01-01-2017 01:03,239,Willoughby St & Fleet St,40.691966,-73.9813018,270,Adelphi St & Myrtle Ave,40.693083,-73.9717891,"17,476",Subscriber,1978,40,1,201701-citibike-tripdata.csv,Male
322,0.6669,01-01-2017 00:59,01-01-2017 01:05,"3,109",Banker St & Meserole Ave,40.72606,-73.95621,"3,092",Berry St & N 8 St,40.71901,-73.9585252,"25,161",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
121,0.2506,01-01-2017 01:00,01-01-2017 01:02,229,Great Jones St,40.727434,-73.9937903,161,LaGuardia Pl & W 3 St,40.72917,-73.9981023,"17,972",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
"1,045",2.1643,01-01-2017 01:00,01-01-2017 01:17,361,Allen St & Hester St,40.716059,-73.9919076,486,Broadway & W 29 St,40.746201,-73.9885572,"25,512",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
356,0.7373,01-01-2017 01:00,01-01-2017 01:06,402,Broadway & E 22 St,40.740343,-73.9895511,453,W 22 St & 8 Ave,40.744751,-73.9991536,"25,123",Subscriber,1972,46,1,201701-citibike-tripdata.csv,Male
350,0.7249,01-01-2017 01:00,01-01-2017 01:06,402,Broadway & E 22 St,40.740343,-73.9895511,453,W 22 St & 8 Ave,40.744751,-73.9991536,"21,695",Subscriber,1968,50,1,201701-citibike-tripdata.csv,Male
534,1.106,01-01-2017 01:00,01-01-2017 01:09,380,W 4 St & 7 Ave S,40.734011,-74.0029388,486,Broadway & W 29 St,40.746201,-73.9885572,"14,858",Subscriber,1993,25,1,201701-citibike-tripdata.csv,Male
884,1.8309,01-01-2017 01:00,01-01-2017 01:15,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,"3,148",E 84 St & 1 Ave,40.775655,-73.9506862,"15,398",Subscriber,1968,50,1,201701-citibike-tripdata.csv,Male
210,0.4349,01-01-2017 01:00,01-01-2017 01:04,326,E 11 St & 1 Ave,40.729538,-73.9842673,483,E 12 St & 3 Ave,40.732233,-73.9888996,"16,748",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
538,1.1143,01-01-2017 01:01,01-01-2017 01:10,"3,226",W 82 St & Central Park West,40.78275,-73.97137,"3,323",W 106 St & Central Park West,40.798186,-73.9605909,"16,876",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
225,0.466,01-01-2017 01:01,01-01-2017 01:04,"3,284",E 88 St & Park Ave,40.781411,-73.9559591,"3,305",E 91 St & 2 Ave,40.781122,-73.9496559,"21,364",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
384,0.7953,01-01-2017 01:01,01-01-2017 01:07,488,W 39 St & 9 Ave,40.756458,-73.9937222,"3,259",9 Ave & W 28 St,40.74937,-73.9992338,"23,631",Subscriber,1969,49,1,201701-citibike-tripdata.csv,Male
336,0.6959,01-01-2017 01:01,01-01-2017 01:06,387,Centre St & Chambers St,40.712733,-74.0046073,408,Market St & Cherry St,40.710762,-73.994004,"26,902",Subscriber,1982,36,2,201701-citibike-tripdata.csv,Female
801,1.659,01-01-2017 01:01,01-01-2017 01:14,368,Carmine St & 6 Ave,40.730386,-74.0021499,297,E 15 St & 3 Ave,40.734232,-73.986923,"20,228",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
430,0.8906,01-01-2017 01:01,01-01-2017 01:08,438,St Marks Pl & 1 Ave,40.727791,-73.9856495,174,E 25 St & 1 Ave,40.738177,-73.9773866,"15,619",Subscriber,null,null,0,201701-citibike-tripdata.csv,Unknown
315,0.6524,01-01-2017 01:01,01-01-2017 01:06,387,Centre St & Chambers St,40.712733,-74.0046073,408,Market St & Cherry St,40.710762,-73.994004,"27,099",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
248,0.5136,01-01-2017 01:01,01-01-2017 01:05,229,Great Jones St,40.727434,-73.9937903,382,University Pl & E 14 St,40.734927,-73.9920051,"26,577",Subscriber,1991,27,1,201701-citibike-tripdata.csv,Male
362,0.7497,01-01-2017 01:01,01-01-2017 01:07,488,W 39 St & 9 Ave,40.756458,-73.9937222,"3,259",9 Ave & W 28 St,40.74937,-73.9992338,"24,958",Subscriber,1967,51,1,201701-citibike-tripdata.csv,Male
341,0.7062,01-01-2017 01:01,01-01-2017 01:07,"3,091",Frost St & Meeker St,40.71764,-73.94882,"3,016",Kent Ave & N 7 St,40.720368,-73.9616507,"24,819",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
853,1.7667,01-01-2017 01:01,01-01-2017 01:16,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,228,E 48 St & 3 Ave,40.754601,-73.9718789,"22,362",Subscriber,1979,39,1,201701-citibike-tripdata.csv,Male
"1,141",2.3631,01-01-2017 01:01,01-01-2017 01:20,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,528,2 Ave & E 31 St,40.742909,-73.9770606,"17,365",Subscriber,1984,34,2,201701-citibike-tripdata.csv,Female
632,1.3089,01-01-2017 01:01,01-01-2017 01:12,509,9 Ave & W 22 St,40.745497,-74.0019714,515,W 43 St & 10 Ave,40.760094,-73.9946184,"17,463",Subscriber,1962,56,1,201701-citibike-tripdata.csv,Male
261,0.5406,01-01-2017 01:02,01-01-2017 01:06,417,Barclay St & Church St,40.712912,-74.0102023,355,Bayard St & Baxter St,40.716021,-73.9997437,"19,092",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
"1,100",2.2782,01-01-2017 01:02,01-01-2017 01:20,434,9 Ave & W 18 St,40.743174,-74.0036644,236,St Marks Pl & 2 Ave,40.728419,-73.9871396,"20,905",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
374,0.7746,01-01-2017 01:02,01-01-2017 01:08,523,W 38 St & 8 Ave,40.754666,-73.9913815,486,Broadway & W 29 St,40.746201,-73.9885572,"17,209",Subscriber,1977,41,1,201701-citibike-tripdata.csv,Male
820,1.6983,01-01-2017 01:02,01-01-2017 01:16,"3,158",W 63 St & Broadway,40.771639,-73.9826143,490,8 Ave & W 33 St,40.751551,-73.993934,"25,981",Subscriber,1964,54,1,201701-citibike-tripdata.csv,Male
212,0.4391,01-01-2017 01:02,01-01-2017 01:06,"3,292",5 Ave & E 93 St,40.785785,-73.957481,"3,305",E 91 St & 2 Ave,40.781122,-73.9496559,"27,024",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
863,1.7874,01-01-2017 01:02,01-01-2017 01:17,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,"3,147",E 85 St & 3 Ave,40.778012,-73.9540715,"17,835",Subscriber,1988,30,2,201701-citibike-tripdata.csv,Female
132,0.2734,01-01-2017 01:03,01-01-2017 01:05,"3,384",Smith St & 3 St,40.678724,-73.995991,"3,396",Clinton St & 4 Place,40.678356,-74.000145,"18,144",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
126,0.261,01-01-2017 01:03,01-01-2017 01:05,"3,384",Smith St & 3 St,40.678724,-73.995991,"3,396",Clinton St & 4 Place,40.678356,-74.000145,"27,073",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
626,1.2965,01-01-2017 01:03,01-01-2017 01:14,151,Cleveland Pl & Spring St,40.722104,-73.997249,345,W 13 St & 6 Ave,40.736494,-73.9970437,"26,027",Subscriber,1952,66,2,201701-citibike-tripdata.csv,Female
273,0.5654,01-01-2017 01:04,01-01-2017 01:08,531,Forsyth St & Broome St,40.718939,-73.9926629,439,E 4 St & 2 Ave,40.726281,-73.9897804,"27,309",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
649,1.3442,01-01-2017 01:04,01-01-2017 01:14,509,9 Ave & W 22 St,40.745497,-74.0019714,335,Washington Pl & Broadway,40.729039,-73.9940465,"25,624",Subscriber,1962,56,1,201701-citibike-tripdata.csv,Male
302,0.6255,01-01-2017 01:04,01-01-2017 01:09,355,Bayard St & Baxter St,40.716021,-73.9997437,312,Allen St & Stanton St,40.722055,-73.989111,"27,152",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
601,1.2447,01-01-2017 01:04,01-01-2017 01:14,"3,390",E 109 St & 3 Ave,40.793297,-73.9432083,"3,290",E 89 St & York Ave,40.777945,-73.946041,"18,735",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
506,1.048,01-01-2017 01:04,01-01-2017 01:13,496,E 16 St & 5 Ave,40.737262,-73.9923897,257,Lispenard St & Broadway,40.719392,-74.0024721,"14,793",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
"1,399",2.8975,01-01-2017 01:04,01-01-2017 01:28,387,Centre St & Chambers St,40.712733,-74.0046073,307,Canal St & Rutgers St,40.714275,-73.9899003,"21,316",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,401",2.9016,01-01-2017 01:04,01-01-2017 01:28,387,Centre St & Chambers St,40.712733,-74.0046073,307,Canal St & Rutgers St,40.714275,-73.9899003,"20,535",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
452,0.9361,01-01-2017 01:04,01-01-2017 01:12,"3,170",W 84 St & Columbus Ave,40.785,-73.9728341,"3,164",Columbus Ave & W 72 St,40.777058,-73.9789848,"17,507",Subscriber,1969,49,1,201701-citibike-tripdata.csv,Male
512,1.0604,01-01-2017 01:05,01-01-2017 01:13,"3,159",W 67 St & Broadway,40.774925,-73.9826657,"3,285",W 87 St  & Amsterdam Ave,40.78839,-73.9747,"21,482",Subscriber,1959,59,1,201701-citibike-tripdata.csv,Male
"5,356",11.0929,01-01-2017 01:05,01-01-2017 02:34,"3,156",E 72 St & York Ave,40.766638,-73.953483,449,W 52 St & 9 Ave,40.764618,-73.9878947,"19,382",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,095",2.2679,01-01-2017 01:05,01-01-2017 01:23,"3,156",E 72 St & York Ave,40.766638,-73.953483,449,W 52 St & 9 Ave,40.764618,-73.9878947,"17,137",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
551,1.1412,01-01-2017 01:05,01-01-2017 01:14,320,Leonard St & Church St,40.717571,-74.005549,311,Norfolk St & Broome St,40.717227,-73.9880208,"27,044",Subscriber,1974,44,1,201701-citibike-tripdata.csv,Male
"1,109",2.2969,01-01-2017 01:05,01-01-2017 01:23,"3,156",E 72 St & York Ave,40.766638,-73.953483,449,W 52 St & 9 Ave,40.764618,-73.9878947,"14,651",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
954,1.9758,01-01-2017 01:05,01-01-2017 01:21,307,Canal St & Rutgers St,40.714275,-73.9899003,497,E 17 St & Broadway,40.73705,-73.990093,"16,850",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
"1,205",2.4957,01-01-2017 01:06,01-01-2017 01:26,307,Canal St & Rutgers St,40.714275,-73.9899003,"3,431",E 35 St & 3 Ave,40.746524,-73.977885,"25,168",Subscriber,1978,40,1,201701-citibike-tripdata.csv,Male
"1,986",4.1132,01-01-2017 01:06,01-01-2017 01:39,388,W 26 St & 10 Ave,40.749718,-74.0029503,"3,073",Division Ave & Hooper St,40.706913,-73.9544167,"27,078",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
"3,588",7.4311,01-01-2017 01:06,01-01-2017 02:06,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,519,Pershing Square North,40.751873,-73.977706,"25,396",Customer,1963,55,2,201701-citibike-tripdata.csv,Female
"3,592",7.4394,01-01-2017 01:06,01-01-2017 02:06,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,519,Pershing Square North,40.751873,-73.977706,"16,485",Customer,1958,60,1,201701-citibike-tripdata.csv,Male
"1,299",2.6904,01-01-2017 01:06,01-01-2017 01:28,387,Centre St & Chambers St,40.712733,-74.0046073,307,Canal St & Rutgers St,40.714275,-73.9899003,"15,896",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
302,0.6255,01-01-2017 01:06,01-01-2017 01:11,485,W 37 St & 5 Ave,40.75038,-73.9833899,546,E 30 St & Park Ave S,40.744449,-73.9830353,"18,665",Subscriber,1978,40,1,201701-citibike-tripdata.csv,Male
693,1.4353,01-01-2017 01:06,01-01-2017 01:18,261,Johnson St & Gold St,40.694749,-73.9836246,392,Jay St & Tech Pl,40.695065,-73.987167,"26,890",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
499,1.0335,01-01-2017 01:07,01-01-2017 01:15,"3,168",Central Park West & W 85 St,40.784727,-73.9696172,"3,316",W 104 St & Amsterdam Ave,40.798994,-73.9662174,"27,264",Subscriber,1962,56,1,201701-citibike-tripdata.csv,Male
203,0.4204,01-01-2017 01:07,01-01-2017 01:10,"3,016",Kent Ave & N 7 St,40.720368,-73.9616507,"3,109",Banker St & Meserole Ave,40.72606,-73.95621,"20,843",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
324,0.671,01-01-2017 01:07,01-01-2017 01:12,336,Sullivan St & Washington Sq,40.730477,-73.9990607,382,University Pl & E 14 St,40.734927,-73.9920051,"15,411",Subscriber,1975,43,2,201701-citibike-tripdata.csv,Female
180,0.3728,01-01-2017 01:07,01-01-2017 01:10,307,Canal St & Rutgers St,40.714275,-73.9899003,502,Henry St & Grand St,40.714215,-73.981346,"21,672",Subscriber,1970,48,1,201701-citibike-tripdata.csv,Male
"2,354",4.8754,01-01-2017 01:07,01-01-2017 01:46,"3,233",E 48 St & 5 Ave,40.757246,-73.9780591,"3,158",W 63 St & Broadway,40.771639,-73.9826143,"15,365",Subscriber,1975,43,1,201701-citibike-tripdata.csv,Male
512,1.0604,01-01-2017 01:07,01-01-2017 01:16,351,Front St & Maiden Ln,40.70531,-74.0061257,312,Allen St & Stanton St,40.722055,-73.989111,"26,932",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
301,0.6234,01-01-2017 01:07,01-01-2017 01:12,474,5 Ave & E 29 St,40.745168,-73.9868308,442,W 27 St & 7 Ave,40.746647,-73.993915,"18,252",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
"1,243",2.5744,01-01-2017 01:07,01-01-2017 01:28,319,Fulton St & Broadway,40.711066,-74.009447,433,E 13 St & Avenue A,40.729554,-73.9805725,"27,021",Subscriber,1996,22,1,201701-citibike-tripdata.csv,Male
431,0.8926,01-01-2017 01:08,01-01-2017 01:15,"3,316",W 104 St & Amsterdam Ave,40.798994,-73.9662174,"3,400",E 110 St & Madison Ave,40.796154,-73.9478215,"16,895",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
177,0.3666,01-01-2017 01:08,01-01-2017 01:11,444,Broadway & W 24 St,40.742354,-73.9891508,496,E 16 St & 5 Ave,40.737262,-73.9923897,"27,226",Subscriber,1992,26,1,201701-citibike-tripdata.csv,Male
"1,232",2.5516,01-01-2017 01:08,01-01-2017 01:28,387,Centre St & Chambers St,40.712733,-74.0046073,307,Canal St & Rutgers St,40.714275,-73.9899003,"21,567",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
421,0.8719,01-01-2017 01:08,01-01-2017 01:15,"3,319",14 St & 5 Ave,40.666287,-73.9889505,"3,306",10 St & 7 Ave,40.666208,-73.9819989,"20,847",Subscriber,null,null,0,201701-citibike-tripdata.csv,Unknown
451,0.9341,01-01-2017 01:08,01-01-2017 01:15,377,6 Ave & Canal St,40.722438,-74.0056644,345,W 13 St & 6 Ave,40.736494,-73.9970437,"25,311",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
"1,083",2.243,01-01-2017 01:08,01-01-2017 01:26,"3,283",W 89 St & Columbus Ave,40.788221,-73.9704156,449,W 52 St & 9 Ave,40.764618,-73.9878947,"23,936",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
469,0.9714,01-01-2017 01:08,01-01-2017 01:16,"3,016",Kent Ave & N 7 St,40.720368,-73.9616507,"3,107",Bedford Ave & Nassau Ave,40.723117,-73.9521232,"17,327",Subscriber,1992,26,2,201701-citibike-tripdata.csv,Female
575,1.1909,01-01-2017 01:08,01-01-2017 01:18,261,Johnson St & Gold St,40.694749,-73.9836246,392,Jay St & Tech Pl,40.695065,-73.987167,"19,265",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,981",4.1029,01-01-2017 01:08,01-01-2017 01:41,"3,165",Central Park West & W 72 St,40.775794,-73.9762057,388,W 26 St & 10 Ave,40.749718,-74.0029503,"17,308",Subscriber,1945,73,2,201701-citibike-tripdata.csv,Female
826,1.7107,01-01-2017 01:08,01-01-2017 01:22,"3,256",Pier 40 - Hudson River Park,40.727714,-74.0112957,312,Allen St & Stanton St,40.722055,-73.989111,"18,202",Subscriber,1968,50,1,201701-citibike-tripdata.csv,Male
621,1.2862,01-01-2017 01:09,01-01-2017 01:19,"3,256",Pier 40 - Hudson River Park,40.727714,-74.0112957,328,Watts St & Greenwich St,40.724055,-74.0096597,"25,991",Subscriber,1972,46,1,201701-citibike-tripdata.csv,Male
340,0.7042,01-01-2017 01:09,01-01-2017 01:15,257,Lispenard St & Broadway,40.719392,-74.0024721,"3,435",Grand St & Elizabeth St,40.718822,-73.99596,"24,849",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
738,1.5285,01-01-2017 01:09,01-01-2017 01:22,"3,165",Central Park West & W 72 St,40.775794,-73.9762057,"3,171",Amsterdam Ave & W 82 St,40.785247,-73.9766732,"16,100",Subscriber,1965,53,2,201701-citibike-tripdata.csv,Female
651,1.3483,01-01-2017 01:09,01-01-2017 01:20,"3,076",Scholes St & Manhattan Ave,40.708704,-73.9448625,"3,063",Nostrand Ave & Myrtle Ave,40.69527,-73.9523811,"19,598",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
733,1.5181,01-01-2017 01:09,01-01-2017 01:21,"3,165",Central Park West & W 72 St,40.775794,-73.9762057,"3,171",Amsterdam Ave & W 82 St,40.785247,-73.9766732,"26,540",Subscriber,1966,52,1,201701-citibike-tripdata.csv,Male
685,1.4187,01-01-2017 01:09,01-01-2017 01:21,"3,175",W 70 St & Amsterdam Ave,40.77748,-73.9828859,479,9 Ave & W 45 St,40.760193,-73.9912551,"19,509",Subscriber,1959,59,1,201701-citibike-tripdata.csv,Male
"2,086",4.3203,01-01-2017 01:10,01-01-2017 01:44,281,Grand Army Plaza & Central Park S,40.764397,-73.9737147,265,Stanton St & Chrystie St,40.722293,-73.9914754,"20,132",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
765,1.5844,01-01-2017 01:10,01-01-2017 01:22,396,Lefferts Pl & Franklin Ave,40.680342,-73.9557689,"3,058",Lewis Ave & Kosciuszko St,40.692371,-73.9370543,"26,074",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
590,1.222,01-01-2017 01:10,01-01-2017 01:19,"3,255",8 Ave & W 31 St,40.750585,-73.9946848,345,W 13 St & 6 Ave,40.736494,-73.9970437,"20,032",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
366,0.758,01-01-2017 01:10,01-01-2017 01:16,"3,165",Central Park West & W 72 St,40.775794,-73.9762057,499,Broadway & W 60 St,40.769155,-73.9819184,"26,503",Subscriber,1970,48,1,201701-citibike-tripdata.csv,Male
654,1.3545,01-01-2017 01:10,01-01-2017 01:21,"3,165",Central Park West & W 72 St,40.775794,-73.9762057,"3,171",Amsterdam Ave & W 82 St,40.785247,-73.9766732,"16,383",Subscriber,1969,49,1,201701-citibike-tripdata.csv,Male
421,0.8719,01-01-2017 01:10,01-01-2017 01:17,446,W 24 St & 7 Ave,40.744876,-73.9952989,475,E 16 St & Irving Pl,40.735243,-73.9875856,"25,358",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
"1,492",3.0901,01-01-2017 01:10,01-01-2017 01:35,"3,117",Franklin St & Dupont St,40.73564,-73.95866,356,Bialystoker Pl & Delancey St,40.716226,-73.9826121,"21,339",Subscriber,1974,44,2,201701-citibike-tripdata.csv,Female
"1,943",4.0242,01-01-2017 01:10,01-01-2017 01:43,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,"3,286",E 89 St & 3 Ave,40.780628,-73.9521667,"20,205",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,947",4.0325,01-01-2017 01:10,01-01-2017 01:43,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,"3,286",E 89 St & 3 Ave,40.780628,-73.9521667,"17,111",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
634,1.3131,01-01-2017 01:11,01-01-2017 01:21,281,Grand Army Plaza & Central Park S,40.764397,-73.9737147,450,W 49 St & 8 Ave,40.762272,-73.9878821,"18,784",Subscriber,1972,46,1,201701-citibike-tripdata.csv,Male
285,0.5903,01-01-2017 01:11,01-01-2017 01:16,528,2 Ave & E 31 St,40.742909,-73.9770606,545,E 23 St & 1 Ave,40.736502,-73.9780947,"17,341",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
"1,052",2.1788,01-01-2017 01:11,01-01-2017 01:29,"3,255",8 Ave & W 31 St,40.750585,-73.9946848,151,Cleveland Pl & Spring St,40.722104,-73.997249,"27,041",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
